Date,DIF,DEA,MACD,CCI,W&R,S1,S2,SAR,RSI1,RSI2,K,D,J,BOLL,UPPER,LOWER,K1,D1,PDI,MDI,ADX,ADXR,DDI,ADDI,AD,PSY,TRIX,TRMA,end,begin,highest,lowest,closing_price_down,swing,contract_volume,contract_position,one,two,three,all_v,all_p,delta
39346,0.0000,0.0000,1.0898,81.51,27.21,98.62,0.00,0.00,0.00,0.00,0.00,0.00,58.59,0.00,0.00,0.00,0.00,0.00,0.00,7.38,0.00,0.00,0.53,0.00,0.00,0.00,0.00,0.00,81.62,81.78,82.4,80.55,-2.040326452,2.220355257,209263,365855,0.98,1.63,2.18,356682,955856,-0.35
39234,0.0000,0.0000,0.0095,35.19,32.91,76.13,0.00,0.00,0.00,0.00,0.00,0.00,44.18,0.00,0.00,0.00,0.00,0.00,0.00,12.37,0.00,0.00,0.45,0.00,0.00,41.67,0.00,0.00,65.08,64.23,65.25,63.8,1.67161381,2.265271051,197751,343681,-1.04,-1.91,-2.57,356737,983590,1.34
38979,-2.6445,-2.1565,-0.9760,0.00,0.00,57.96,58.88,59.83,55.89,50.88,53.22,48.46,0.00,59.03,61.26,56.80,49.17,40.84,18.23,0.00,8.78,7.58,0.19,0.06,-0.02,0.00,-0.12,-0.18,61.66,63.85,64.46,61.55,-3.354231975,4.561128527,137545,62220,-0.51,-1.59,-2.52,357082,775997,-1.24
38973,-2.2462,-1.6161,-1.2602,0.00,0.00,57.39,57.60,57.88,38.22,41.65,38.51,48.74,0.00,58.92,61.24,56.61,41.56,62.40,15.13,0.00,7.64,13.95,-0.13,-0.05,-0.01,0.00,-0.18,-0.29,63.97,63.84,64.75,63.5,0.3293601,1.960476788,150651,157058,-1.01,-2.02,-2.86,357412,800508,-1.05
39470,0.0000,0.0000,-1.9102,-134.09,92.58,107.01,0.00,0.00,0.00,0.00,0.00,0.00,98.18,0.00,0.00,0.00,0.00,0.00,0.00,4.24,0.00,0.00,0.80,0.00,0.00,0.00,0.00,0.00,86.99,89.15,89.44,86.65,-3.183082916,3.105175292,241400,383696,0.37,0.72,1.03,357501,980460,1.69
39357,1.7125,1.9682,-0.5115,0.00,0.00,92.00,96.31,97.29,62.70,61.42,69.54,61.59,0.00,94.37,98.72,90.02,64.40,48.74,18.87,0.00,13.43,28.19,0.27,0.25,0.26,41.67,0.42,0.53,80.05,80.22,80.43,78.87,-0.236789631,1.944167498,199645,327060,1.01,1.88,2.58,357538,975857,-0.27
39367,1.3605,1.3946,-0.0683,0.00,0.00,97.68,87.34,88.32,26.62,38.98,17.11,28.78,0.00,94.07,100.43,87.72,7.89,29.40,13.73,0.00,25.64,22.75,-0.19,-0.13,-0.06,41.67,0.08,0.30,83.69,82.93,84.05,82.69,0.734232065,1.636976408,181255,180929,0.95,1.76,2.5,357860,1034476,2.22
38980,0.0000,0.0000,-1.0679,-134.20,94.24,58.11,0.00,0.00,0.00,0.00,0.00,0.00,92.87,0.00,0.00,0.00,0.00,0.00,0.00,13.18,0.00,0.00,0.15,0.00,0.00,58.33,0.00,0.00,60.46,61.7,61.83,60,-1.946156341,2.96788842,113822,0,-0.28,-1.26,-2.16,357886,736502,0.78
39329,0.1837,-0.2253,0.8180,0.00,0.00,84.68,84.68,87.10,58.06,61.33,67.32,74.88,0.00,83.70,90.45,76.94,72.25,85.39,30.25,0.00,39.63,29.86,0.40,0.47,0.50,66.67,0.44,0.35,75.08,74.24,75.25,73.48,1.404646137,2.390599676,202148,316718,0.82,1.72,2.38,358068,1010984,0.61
39265,1.4219,1.2250,0.3939,0.00,0.00,73.53,68.63,69.26,27.29,35.68,20.12,25.29,0.00,73.29,78.66,67.91,24.78,29.79,12.20,0.00,40.23,34.55,-0.51,-0.47,-0.41,0.00,-0.16,-0.03,71.09,70.52,71.34,69.57,0.58007923,2.504244482,199587,272583,-0.47,-0.64,-0.86,358081,996757,0.13
38761,0.0000,0.0000,-1.6645,-133.00,95.21,64.15,0.00,0.00,0.00,0.00,0.00,0.00,78.66,0.00,0.00,0.00,0.00,0.00,0.00,18.43,0.00,0.00,0.22,0.00,0.00,75.00,0.00,0.00,61.24,62.1,62.18,60.85,-0.970245796,2.150711514,146060,141138,-1.07,-1.96,-2.64,358192,680855,-1.61
39895,0.0000,1.9725,1.6234,0.00,0.00,54.67,57.41,58.02,71.77,67.10,87.39,89.77,0.00,52.67,0.00,44.56,91.77,92.14,35.08,0.00,62.38,37.19,0.67,0.62,0.49,66.67,0.63,0.34,53.8,52.13,54.05,51.62,5.366235801,4.759106933,207355,314952,-1.93,-3.4,-4.53,358346,629214,0.15
41234,-0.5956,0.0000,0.8651,51.21,43.37,92.44,0.00,0.00,0.00,0.00,0.00,0.00,64.73,0.00,95.90,0.00,0.00,0.00,0.00,7.06,0.00,0.00,0.69,0.00,0.00,0.00,0.00,0.00,87.38,87.28,87.89,86.37,0.045798031,1.740325166,209483,326946,-0.63,-1.23,-2.01,358558,1134927,0.6
38978,0.0000,0.0000,-0.9294,-89.04,74.79,57.79,0.00,0.00,0.00,0.00,0.00,0.00,43.11,0.00,0.00,0.00,0.00,0.00,0.00,15.91,0.00,0.00,0.10,0.00,0.00,58.33,0.00,0.00,63.8,63.49,64.45,62.85,0.742144323,2.52644876,137545,89134,-0.65,-1.64,-2.53,358612,794926,-2.19
39630,3.4155,3.2201,0.3909,0.00,0.00,111.64,115.40,121.18,68.42,51.90,49.55,31.01,0.00,118.82,0.00,109.72,35.50,23.12,15.08,0.00,34.79,45.65,-0.19,-0.41,-0.49,41.67,-0.60,-0.62,140.97,140.18,143.33,139.95,0.692857143,2.414285714,219472,289851,-0.61,-1.01,-1.31,358822,898253,2.13
39951,2.4064,0.0000,0.6030,64.72,15.96,69.57,0.00,0.00,0.00,0.00,0.00,0.00,-8.46,0.00,75.76,0.00,0.00,0.00,0.00,31.22,0.00,0.00,-0.47,0.00,0.00,0.00,0.00,0.00,59.03,56.47,59.33,56.12,4.77458289,5.697550586,79169,58524,-0.56,-1.26,-1.99,359001,517332,0.49
42003,0.0000,-5.0537,0.5147,0.00,0.00,47.87,48.67,49.38,40.96,46.60,44.56,56.47,0.00,49.63,0.00,44.09,50.65,63.76,0.00,0.00,18.71,23.64,-0.05,0.16,0.29,58.33,0.21,0.08,53.91,53.72,54.32,52.7,0.279017857,3.013392857,215020,310358,-0.69,-0.9,-1.4,359530,1174952,-0.16
41261,-0.2021,0.0000,0.1935,40.69,29.17,97.79,0.00,0.00,0.00,0.00,0.00,0.00,36.75,0.00,98.44,0.00,0.00,0.00,0.00,12.02,0.00,0.00,-0.03,0.00,0.00,0.00,0.00,0.00,87.93,87.45,88.16,87.21,0.663995421,1.087578706,61861,61422,-0.47,-0.99,-1.5,359693,1112827,1.48
39311,0.0000,0.0000,-1.0062,-54.37,62.40,81.90,0.00,0.00,0.00,0.00,0.00,0.00,24.98,0.00,0.00,0.00,0.00,0.00,0.00,25.43,0.00,0.00,-0.22,0.00,0.00,0.00,0.00,0.00,71.98,71.67,72.54,71,1.38028169,2.169014085,145542,108515,0.16,0.52,1,359747,998959,-0.65
40148,0.0000,0.4353,-0.4989,0.00,0.00,81.72,74.06,75.26,26.76,36.76,13.51,21.30,0.00,79.73,0.00,74.34,9.74,14.84,7.95,0.00,24.57,42.51,-0.50,-0.18,0.11,25.00,0.09,0.28,78.37,77.35,79.04,77.01,1.410455487,2.626811594,207743,348022,-1.15,-2.57,-3.47,359805,473514,-1.3
39202,1.0614,0.9163,0.2901,0.00,0.00,65.24,67.29,68.19,61.09,60.32,83.08,82.11,0.00,66.00,69.46,62.53,91.96,81.43,32.08,0.00,36.82,26.37,0.46,0.41,0.22,0.00,0.25,0.18,65.71,66.36,66.65,65.53,-1.128498345,1.685224195,218282,322463,-1.5,-2.39,-3.06,360053,896441,-1.26
41050,0.0000,-2.3628,-1.3769,0.00,0.00,80.82,84.21,85.78,57.54,53.31,69.43,67.51,0.00,83.06,0.00,77.24,66.37,73.77,24.86,0.00,13.96,15.05,0.47,0.32,0.18,41.67,-0.06,-0.28,92.5,91.27,93.06,90.84,1.170294214,2.428087061,72701,55178,-0.37,-0.64,-0.9,360205,932404,-1.2
39066,0.7035,0.6122,0.1826,0.00,0.00,57.65,59.30,59.89,68.29,60.48,84.74,83.07,0.00,55.52,61.76,49.29,79.28,84.28,24.40,0.00,67.17,41.80,0.66,0.63,0.55,0.00,0.12,-0.17,63.43,62.52,63.5,62.28,1.471764518,1.95168773,186372,101463,-0.66,-1.46,-2.06,360553,893554,-0.99
41145,2.1806,0.0000,0.2776,68.19,34.78,92.32,0.00,0.00,0.00,0.00,0.00,0.00,78.35,0.00,93.83,0.00,0.00,0.00,0.00,18.60,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,96.12,96.06,97.17,95.41,-0.155811779,1.828191545,190266,275779,-0.29,-0.63,-0.89,360628,1031393,-0.9
40164,0.0000,-0.9493,-0.5922,0.00,0.00,78.03,72.97,74.89,52.23,47.33,45.29,39.57,0.00,75.63,0.00,70.52,33.55,44.55,18.18,0.00,42.62,61.29,-0.21,-0.36,-0.45,41.67,-0.28,-0.23,72.65,72.74,73.13,71.21,-0.013762731,2.642444261,106203,76914,-1.45,-2.24,-2.91,360793,597149,0.76
39022,0.0000,0.0000,0.6216,-39.73,58.78,64.15,0.00,0.00,0.00,0.00,0.00,0.00,59.39,0.00,0.00,0.00,0.00,0.00,0.00,19.56,0.00,0.00,0.03,0.00,0.00,50.00,0.00,0.00,58.71,58.6,59.45,57.8,-0.034054146,2.809467053,211035,308375,-1.84,-3.13,-4.13,360854,769233,-0.72
40074,0.4998,0.0000,0.2614,99.03,18.41,77.13,0.00,0.00,0.00,0.00,0.00,0.00,58.60,0.00,82.63,0.00,0.00,0.00,0.00,14.54,0.00,0.00,-0.06,0.00,0.00,0.00,0.00,0.00,72.04,72.4,72.66,71.27,-0.593348972,1.918035049,155676,74237,-0.45,-1,-1.57,361223,203144,-2.07
41732,0.0261,0.0000,-0.0178,4.76,45.36,101.38,0.00,0.00,0.00,0.00,0.00,0.00,97.62,0.00,104.82,0.00,0.00,0.00,0.00,4.20,0.00,0.00,0.70,0.00,0.00,0.00,0.00,0.00,100.43,99.29,100.49,99.07,1.168530271,1.430442228,185069,324630,0.68,1.51,2.41,361406,1248031,0.68
39258,0.0000,0.0000,0.4382,72.91,13.97,75.93,0.00,0.00,0.00,0.00,0.00,0.00,35.69,0.00,0.00,0.00,0.00,0.00,0.00,25.85,0.00,0.00,-0.28,0.00,0.00,50.00,0.00,0.00,69.18,68.85,69.45,67.55,0.05785363,2.74804744,218075,317728,-0.59,-1.12,-1.61,361607,970836,-1.25
41719,0.0000,0.1233,-0.6110,0.00,0.00,99.71,100.36,101.97,67.69,56.86,66.32,47.35,0.00,101.31,0.00,97.97,56.99,41.92,21.21,0.00,28.00,27.77,-0.07,-0.25,-0.38,50.00,-0.07,-0.05,99.55,98.59,100.25,98.25,-0.150451354,2.006018054,190133,345785,0.79,1.63,2.58,361820,1208253,-0.08
41302,1.7373,0.0000,0.1475,98.74,10.58,91.79,0.00,0.00,0.00,0.00,0.00,0.00,61.24,0.00,94.31,0.00,0.00,0.00,0.00,20.07,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,96.5,96.04,96.81,95.47,0.458047054,1.394961482,167191,294046,-0.35,-0.89,-1.18,362354,1113482,0.84
41127,1.1548,0.0000,0.3470,135.95,2.37,98.62,0.00,0.00,0.00,0.00,0.00,0.00,-2.20,0.00,99.75,0.00,0.00,0.00,0.00,35.23,0.00,0.00,-0.42,0.00,0.00,0.00,0.00,0.00,92.2,91.34,92.33,90.63,0.875273523,1.859956236,182679,261445,-0.26,-0.56,-0.95,362620,986916,1.62
40724,0.0000,-2.3004,0.2491,0.00,0.00,79.33,81.18,84.42,43.40,40.09,53.94,52.95,0.00,88.74,0.00,76.69,59.45,61.20,11.07,0.00,52.62,61.14,-0.30,-0.34,-0.36,50.00,-0.58,-0.54,95.42,95.08,95.82,93.88,0.685871056,2.047061306,198653,320282,0.1,-0.46,-1.01,363248,1081697,-0.18
39934,0.0000,0.5785,0.3492,0.00,0.00,72.43,66.37,69.24,49.01,56.58,41.17,53.62,0.00,68.94,0.00,64.09,37.84,58.52,17.82,0.00,18.50,31.40,-0.02,0.11,0.25,50.00,0.72,0.92,53.2,50.95,53.65,50.43,4.06885759,6.298904538,223557,313829,-1.34,-2.53,-3.58,363282,609004,1.85
41816,1.0115,0.0000,-0.1044,-12.36,75.19,97.61,0.00,0.00,0.00,0.00,0.00,0.00,57.79,0.00,103.69,0.00,0.00,0.00,0.00,28.47,0.00,0.00,-0.57,0.00,0.00,0.00,0.00,0.00,105.7,106.71,106.81,105.03,-1.002154163,1.667134963,190578,304817,0.77,1.73,2.66,363298,1296798,0.1
39274,1.7971,1.5956,0.4030,0.00,0.00,69.13,72.75,73.36,66.09,55.84,72.90,54.78,0.00,71.84,74.73,68.95,72.55,43.76,26.50,0.00,19.25,29.74,0.17,0.02,-0.16,0.00,-0.16,-0.17,72.56,72.61,73.03,72.08,-0.343359429,1.304765829,189119,199368,-0.38,-0.46,-0.54,363309,1051318,0.05
39290,1.9179,1.9070,0.0218,0.00,0.00,78.20,80.23,81.51,84.07,76.54,90.31,90.74,0.00,75.25,83.09,67.41,90.50,92.50,42.10,0.00,95.15,65.64,0.88,0.86,0.83,91.67,0.40,0.21,77.02,75.05,77.12,74.7,2.761841227,3.228819213,198110,369307,0.71,1.38,1.96,363913,998410,-0.09
39323,0.0000,0.0000,0.1400,115.83,2.59,81.87,0.00,0.00,0.00,0.00,0.00,0.00,100.33,0.00,0.00,0.00,0.00,0.00,0.00,9.09,0.00,0.00,0.76,0.00,0.00,0.00,0.00,0.00,73.51,71.58,73.64,71.41,2.481527952,3.108880524,196884,322074,0.73,1.51,2.08,364236,981128,-0.14
40749,0.0000,-0.0508,1.0014,0.00,0.00,86.78,88.29,89.01,55.00,52.52,76.62,73.64,0.00,86.97,0.00,82.37,72.97,69.70,24.38,0.00,5.86,8.77,0.22,0.16,0.13,50.00,-0.01,-0.15,99.2,99.76,99.87,98.52,-0.670872134,1.351757284,193035,377153,-0.4,-0.85,-1.28,364537,1033704,0.44
40231,0.5043,0.0000,1.5927,130.30,4.86,83.13,0.00,0.00,0.00,0.00,0.00,0.00,64.96,0.00,88.61,0.00,0.00,0.00,0.00,13.76,0.00,0.00,0.48,0.00,0.00,0.00,0.00,0.00,80.16,80,80.25,80,0.438541536,0.313243954,25108,27761,0.05,-0.35,-0.77,364595,37325,-1.39
41008,0.0000,-0.0100,-1.1226,0.00,0.00,91.67,87.27,87.55,11.55,17.07,17.31,18.20,0.00,94.50,0.00,85.72,22.51,18.42,4.77,0.00,85.77,82.10,-0.61,-0.57,-0.64,25.00,-0.54,-0.48,102.32,102.53,102.6,100.81,-0.795035874,1.735505139,182216,226798,-1.18,-1.46,-1.68,364676,1074006,-1.31
39259,1.1900,1.0990,0.1821,0.00,0.00,75.46,70.10,71.00,33.34,40.33,26.31,27.34,0.00,74.19,78.74,69.64,27.89,19.15,16.38,0.00,28.32,27.52,-0.47,-0.35,-0.26,0.00,-0.04,0.14,67.77,69.02,69.19,67.6,-2.038161318,2.298352125,218077,317358,-0.48,-0.95,-1.39,364743,984571,1.14
41179,0.0000,0.0304,-1.4642,0.00,0.00,88.56,85.02,86.62,52.97,48.20,39.61,37.20,0.00,86.18,0.00,83.90,35.33,38.38,25.17,0.00,6.46,32.25,-0.08,-0.12,-0.19,58.33,-0.22,-0.27,92.2,90.08,92.39,89.88,2.081488043,2.779007972,224408,331443,-0.34,0.3,-1.15,364773,1045023,-0.16
39008,0.0000,0.0000,0.3802,-95.25,89.46,60.16,0.00,0.00,0.00,0.00,0.00,0.00,50.46,0.00,0.00,0.00,0.00,0.00,0.00,5.46,0.00,0.00,0.64,0.00,0.00,50.00,0.00,0.00,57.65,59.1,59.5,57.35,-2.172068556,3.648396403,171709,80348,-1.65,-3.12,-4.23,364838,789550,0.78
39009,-1.8625,-2.0833,0.4416,0.00,0.00,60.57,61.05,61.22,43.04,51.60,47.78,66.08,0.00,60.41,64.87,55.96,59.35,74.33,27.82,0.00,42.83,27.49,0.32,0.42,0.32,0.00,0.25,0.16,58.5,57.72,58.95,57.45,1.474414571,2.601908066,130289,69162,-2,-3.38,-4.36,364860,787740,-1.79
41827,0.2144,0.0000,-0.8862,-177.15,95.36,94.43,0.00,0.00,0.00,0.00,0.00,0.00,20.05,0.00,100.38,0.00,0.00,0.00,0.00,25.84,0.00,0.00,-0.48,0.00,0.00,0.00,0.00,0.00,103.39,103.75,104.13,103.19,-0.672494956,0.903064656,182250,256892,0.45,1.2,2.01,365222,1288980,0.09
39843,-0.5041,0.0000,1.0223,31.41,43.49,48.57,0.00,0.00,0.00,0.00,0.00,0.00,104.03,0.00,54.29,0.00,0.00,0.00,0.00,11.66,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,41.68,41.65,43.44,41.02,0.579150579,5.83976834,203157,368422,-4.45,-6.84,-8.3,365299,757599,-1.67
40738,-0.3289,0.0000,1.1097,44.30,62.77,84.42,0.00,0.00,0.00,0.00,0.00,0.00,71.43,0.00,90.73,0.00,0.00,0.00,0.00,27.77,0.00,0.00,-0.10,0.00,0.00,0.00,0.00,0.00,95.69,97.59,98.88,94.53,-2.406935237,4.436511984,190347,159031,-0.96,-1.36,-1.89,365760,1084115,1.21
44102,-0.2734,0.0000,0.3704,68.82,20.77,38.59,0.00,0.00,62.72,0.00,0.00,0.00,72.21,0.00,42.87,0.00,68.95,0.00,0.00,21.95,0.00,0.00,0.37,0.00,0.00,50.00,0.08,0.00,40.57,40.07,40.8,39.78,1.323676324,2.547452547,222289,355229,-0.28,-0.58,-0.88,365818,1500163,-1.47
40182,0.0000,0.0516,1.7519,0.00,0.00,74.74,77.05,78.17,50.68,53.04,79.73,81.85,0.00,76.26,0.00,70.69,84.29,90.69,24.34,0.00,12.02,14.27,0.45,0.27,0.16,75.00,0.11,-0.08,81.51,79.63,81.79,79.63,2.709173387,2.721774194,178667,278234,-0.61,-1.14,-1.61,365869,648236,0
41871,-1.6474,0.0000,-0.1629,-132.46,52.78,91.85,0.00,0.00,0.00,0.00,0.00,0.00,3.97,0.00,96.74,0.00,0.00,0.00,0.00,32.61,0.00,0.00,-0.52,0.00,0.00,0.00,0.00,0.00,96.3,94.7,96.47,94.7,1.829332769,1.871629481,17928,15237,2.85,3.42,3.75,366184,1077737,0.41
41481,0.0000,2.6340,-0.7611,0.00,0.00,109.10,104.94,105.51,32.70,43.01,30.81,45.04,0.00,107.42,0.00,103.98,45.40,52.62,19.47,0.00,12.65,10.00,-0.38,-0.12,0.04,41.67,0.08,0.11,104.49,105.56,105.63,103.9,-0.957345972,1.639810427,200860,381217,0.62,1.86,3.37,366497,1228179,-0.02
39273,0.0000,0.0000,0.5021,108.50,4.49,68.84,0.00,0.00,0.00,0.00,0.00,0.00,103.49,0.00,0.00,0.00,0.00,0.00,0.00,19.05,0.00,0.00,0.18,0.00,0.00,58.33,0.00,0.00,72.81,72.05,73.08,71.6,0.858844715,2.05014545,205829,217625,-0.38,-0.47,-0.6,366699,1051888,-0.05
39314,-0.3410,0.1484,-0.9789,0.00,0.00,81.61,79.72,81.30,56.64,56.85,41.81,41.05,0.00,80.85,83.14,78.55,35.91,38.24,14.93,0.00,15.38,22.89,-0.04,-0.05,0.03,41.67,0.24,0.36,71.12,71.77,71.77,70.05,-1.194776327,2.389552654,109766,73562,0.16,0.45,0.85,366715,977544,-1.43
40140,0.5472,0.0000,-0.9360,-70.57,73.40,84.23,0.00,0.00,0.00,0.00,0.00,0.00,-14.53,0.00,85.77,0.00,0.00,0.00,0.00,21.54,0.00,0.00,0.21,0.00,0.00,0.00,0.00,0.00,77.56,77.8,79.92,77.15,1.094890511,3.610531804,257192,327198,-0.9,-1.77,-2.51,366715,339731,-1.43
39741,0.0000,0.0000,-2.8752,-86.19,76.77,51.55,0.00,0.00,0.00,0.00,0.00,0.00,15.11,0.00,61.11,0.00,0.00,0.00,0.00,26.67,0.00,0.00,-0.28,0.00,0.00,0.00,0.00,0.00,74.25,72.16,76.12,71.77,3.340292276,6.054279749,87683,51461,-0.14,-0.44,-0.83,367061,664724,-4.73
39979,0.0000,3.9030,0.2136,0.00,0.00,63.90,71.72,73.93,77.77,69.07,91.13,84.30,0.00,65.59,0.00,56.47,92.92,76.08,34.91,0.00,37.27,33.90,0.57,0.54,0.47,83.33,0.26,-0.03,70.62,72.2,72.35,69.58,-1.971127152,3.845086063,217160,134388,-0.69,-1.53,-2.24,367587,454729,0.16
39696,-3.8892,-3.4844,-0.8097,0.00,0.00,71.29,61.30,63.22,20.86,26.40,9.52,9.90,0.00,80.06,0.00,56.57,7.97,11.50,5.32,0.00,74.18,80.88,-0.74,-0.72,-0.71,33.33,-1.63,-1.35,106.23,107.48,108.1,105.13,-1.538604134,2.752803782,229542,277147,-0.46,-0.95,-1.43,368001,795467,-1.41
39778,0.0000,-6.8872,1.1814,0.00,0.00,44.43,40.24,43.55,66.13,54.25,47.48,33.32,0.00,40.57,0.00,32.47,28.97,17.20,27.36,0.00,3.90,6.76,0.04,-0.01,-0.01,41.67,-0.59,-0.52,54.44,50.65,54.97,50.15,7.228678353,9.493795549,223980,302654,-1.26,-2.48,-3.6,368059,663968,0.45
39682,0.0000,0.0000,1.0381,23.91,69.63,93.79,0.00,0.00,0.00,0.00,0.00,0.00,6.59,0.00,118.12,0.00,0.00,0.00,0.00,34.52,0.00,0.00,-0.72,0.00,0.00,0.00,0.00,0.00,114.59,121.55,121.86,114.18,-5.438191121,6.337679485,257589,307311,-0.55,-1.11,-1.57,368060,791270,0.42
40714,0.0000,-1.5509,-1.1168,0.00,0.00,88.73,79.90,83.25,28.90,29.60,19.97,19.48,0.00,93.77,0.00,81.03,14.36,11.82,3.14,0.00,62.29,37.45,-0.67,-0.63,-0.50,33.33,-0.41,-0.10,93.26,92.8,93.49,91.14,0.268788302,2.526610042,79194,65994,-0.69,-1.13,-1.51,368127,1049897,-0.09
39069,0.0000,0.0000,0.1010,39.31,48.00,60.80,0.00,0.00,0.00,0.00,0.00,0.00,52.78,0.00,0.00,0.00,0.00,0.00,0.00,12.49,0.00,0.00,0.38,0.00,0.00,58.33,0.00,0.00,62.21,63.2,63.5,62.07,-1.923380104,2.254453729,186372,77895,-0.58,-1.4,-2,368143,887725,0.96
39262,0.0000,0.0000,0.2985,149.16,9.52,74.18,0.00,0.00,0.00,0.00,0.00,0.00,17.92,0.00,0.00,0.00,0.00,0.00,0.00,38.13,0.00,0.00,-0.49,0.00,0.00,41.67,0.00,0.00,70.68,69.58,71.06,69.46,1.595515308,2.299841886,178031,289312,-0.3,-0.38,-0.56,368452,1004869,0.57
42128,2.3268,0.0000,0.3841,124.61,18.00,59.43,0.00,0.00,0.00,0.00,0.00,0.00,37.69,0.00,61.63,0.00,0.00,0.00,24.56,11.27,0.00,0.00,0.22,0.00,0.00,0.00,0.00,0.00,59.02,59.3,59.73,58.45,-0.050804403,2.16765453,213271,404717,-1.24,-1.92,-2.44,368563,1382563,1.73
40413,0.0000,-0.1814,-1.6401,0.00,0.00,81.08,82.42,83.74,68.92,66.88,74.12,78.73,0.00,79.30,0.00,71.97,74.44,82.90,37.22,0.00,53.67,37.86,0.54,0.53,0.52,58.33,0.41,0.27,73.1,73.9,74.48,72.75,-0.490062619,2.355023142,238619,320396,-0.43,-1.28,-2.09,368768,218977,-1.32
41282,0.0000,1.1032,0.8282,0.00,0.00,94.00,90.04,91.02,22.35,31.94,12.59,16.57,0.00,95.08,0.00,90.74,10.88,11.39,10.28,0.00,38.74,34.38,-0.53,-0.45,-0.40,33.33,-0.11,0.02,93.16,93.32,93.8,92.67,-0.032192295,1.212576457,174812,207964,-0.43,-0.81,-1.17,368824,1096337,0.07
39500,1.8300,0.8047,2.0505,0.00,0.00,103.93,111.80,113.79,77.20,66.77,90.45,83.36,0.00,106.43,114.35,98.51,88.58,87.39,31.80,0.00,34.41,31.17,0.27,0.27,0.23,58.33,0.26,0.16,98.81,97.5,99.37,97.16,0.590450982,2.249821847,225672,370494,0.39,0.87,1.28,369181,1032306,0.24
39757,-7.2732,0.0000,2.0915,-20.55,61.80,35.16,0.00,0.00,0.00,0.00,0.00,0.00,49.45,0.00,50.72,0.00,0.00,0.00,0.00,23.79,0.00,0.00,-0.11,0.00,0.00,0.00,0.00,0.00,65.3,70,70.46,65,-7.415284276,7.741386644,246426,286862,-0.71,-1.54,-2.47,369184,692096,-4.25
38849,0.0000,0.0000,-0.5740,26.71,43.77,70.45,0.00,0.00,0.00,0.00,0.00,0.00,106.70,0.00,0.00,0.00,0.00,0.00,0.00,1.41,0.00,0.00,0.87,0.00,0.00,75.00,0.00,0.00,72.04,73.1,73.35,71.6,-1.745771959,2.3867976,151862,167764,-1.24,-2.07,-2.69,369287,794248,-2.49
39413,0.0000,0.0000,-0.6350,-5.37,53.17,96.38,0.00,0.00,0.00,0.00,0.00,0.00,5.07,0.00,0.00,0.00,0.00,0.00,0.00,31.03,0.00,0.00,-0.36,0.00,0.00,0.00,0.00,0.00,94.42,96.88,97.28,94.21,-3.357215967,3.142272262,239704,386904,0.79,1.61,2.42,369899,1072347,-3.94
41788,0.6929,0.0000,0.4437,52.39,30.65,99.30,0.00,0.00,0.00,0.00,0.00,0.00,110.60,0.00,107.72,0.00,0.00,0.00,0.00,25.13,0.00,0.00,-0.18,0.00,0.00,0.00,0.00,0.00,103.51,103.06,103.94,102.61,0.417151727,1.290259992,200204,300180,0.79,1.82,2.89,370453,1247578,-0.58
41754,0.0000,0.6824,-0.5352,0.00,0.00,103.06,106.01,106.60,73.55,69.36,83.36,77.64,0.00,104.09,0.00,100.96,88.46,83.67,35.09,0.00,40.86,33.32,0.49,0.39,0.26,58.33,0.15,0.10,100.69,101.93,102.05,100.48,-1.197134727,1.540575017,208531,364576,0.64,1.39,2.28,370647,1221677,0.08
41051,-3.1241,0.0000,-1.2182,-90.63,91.24,81.16,0.00,0.00,0.00,0.00,0.00,0.00,72.25,0.00,89.22,0.00,0.00,0.00,0.00,10.23,0.00,0.00,0.49,0.00,0.00,0.00,0.00,0.00,91.44,92.64,93.01,91.41,-1.145945946,1.72972973,21764,16617,-0.22,-0.71,-1.76,370784,914689,-0.94
40183,1.2212,0.0000,1.8713,130.11,2.32,75.10,0.00,0.00,0.00,0.00,0.00,0.00,79.07,0.00,82.19,0.00,0.00,0.00,0.00,10.20,0.00,0.00,0.61,0.00,0.00,0.00,0.00,0.00,81.77,81.77,81.77,81.77,0.318979266,0,185395,290352,-0.64,-1.22,-1.75,370819,684928,1.75
40931,0.3745,0.0000,-0.6738,-115.78,61.73,108.63,0.00,0.00,0.00,0.00,0.00,0.00,22.49,0.00,110.09,0.00,0.00,0.00,0.00,20.06,0.00,0.00,-0.23,0.00,0.00,0.00,0.00,0.00,99.7,98.34,100.24,97.4,1.620629905,2.894710019,221711,304838,-0.4,0.05,-0.3,370989,1005225,-0.59
39163,-0.0488,0.0348,-0.1673,0.00,0.00,64.61,62.14,62.46,46.30,46.86,30.85,27.99,0.00,63.51,66.74,60.27,24.02,17.43,9.27,0.00,26.42,24.76,-0.27,-0.20,-0.11,0.00,-0.05,0.08,61.69,60.02,62.05,59.95,3.489347425,3.522898842,234310,381948,-1.33,-2.24,-2.92,371054,941504,0.31
39001,-2.3028,-2.3162,0.0268,0.00,0.00,57.04,62.24,63.43,77.86,64.97,91.14,83.30,0.00,59.71,63.58,55.84,96.43,88.37,32.17,0.00,12.16,15.09,0.18,0.06,-0.03,0.00,0.10,-0.04,57.59,58.52,59.1,57.37,-1.589200273,2.956254272,170229,170567,-1.86,-3.19,-4.18,371130,794804,0.46
